User_Id,Cumulative_YoutubeSess_LTE_DL_Time,Cumulative_YoutubeSess_LTE_DL_Volume,Cumulative_YoutubeSess_UMTS_DL_Time,Cumulative_YoutubeSess_UMTS_DL_Volume,Max_RSRQ,Max_SNR,Cumulative_Full_Service_Time_UMTS,Cumulative_Lim_Service_Time_UMTS,Cumulative_No_Service_Time_UMTS,Cumulative_Full_Service_Time_LTE,Cumulative_Lim_Service_Time_LTE,Cumulative_No_Service_Time_LTE,User_Satisfaction
13326,26.071,31728,0,0,-4,21,45858,2160,2342,194282,2861,2996,0
22648,6.954,60,0,0,-8,10.6,101741,6019,3150,169943,5300,3748,0
21423,208.32,49351,22.123,492,-4,-19.8,79695,9773,1435,198551,3852,7982,1
4517,64.326,17083,67.591,7465,-6,28.6,99075,7830,2398,245906,1483,3648,0
2329,0,0,2.494,49,-7,17,113070,2079,1290,202051,1775,6250,0
22392,38.266,756,0,0,-3,-19.8,34888,2980,1470,148800,4454,3948,0
3260,1100.752,898676,5.425,22,-7,22.6,64532,3275,1442,23499,2578,3124,1
10084,0,0,844.196,290346,-7,20,21821,7787,573,195128,3248,4863,1
1012,2.511,16,0,0,-5,-19.8,81509,1072,2330,169252,4404,1808,0
13652,145.789,58738,245.954,75835,-7,22.2,77690,1366,843,16992,3572,5614,1
4336,27.163,5448,0,0,-3,-19.8,3052,4252,1567,172583,1545,3912,0
9480,762.426,742111,0,0,-3,18.8,29893,7333,4818,189183,4622,6461,1
22989,156.399,147570,0,0,-7,27.7,25,9276,494,162788,2136,1346,1
6488,107.279,95563,0,0,-6,28.2,69088,503,1626,190277,1019,14452,0
23295,3857.493,1855961,557.815,307676,-5,20,77749,3490,1463,125844,3930,429,0
14573,411.242,245801,75.359,9185,-4,-19.8,56922,5725,840,177808,5580,2873,0
254,11.883,10247,0,0,-3,-19.9,35978,9938,3248,178599,1981,8025,1
10263,426.063,381085,0,0,-7,24.7,71096,7842,181,269691,3459,1027,0
13026,95.373,38419,7.516,79,-3,29.6,89059,2342,1889,206576,1322,452,0
6683,231.765,84815,11.875,709,-7,24.5,97010,8145,3584,153568,1185,8761,0
18889,1379.817,444349,0,0,-3,27,97384,642,4181,206121,36,8843,0
20287,1164.718,397998,239.283,40602,-3,-19.8,109260,5334,2241,184297,2642,13014,0
1475,17.27,258,0,0,-5,25,88864,2020,3354,177690,6327,7674,1
3742,4.304,67,0,0,-6,29.8,89076,3967,3641,217148,1791,9318,0
16717,200.564,141821,88.889,28186,-6,29.4,53728,3517,3953,163169,4153,8070,0
9372,2.28,69,0,0,-6,29.8,98110,9537,2553,176874,3599,1249,0
22364,13.263,1713,0,0,-7,22.4,98145,2380,4472,175951,330,10863,0
14765,1596.23,530649,106.432,26916,-3,-19.8,94990,4718,3023,202402,609,5098,0
23459,543.972,178331,0,0,-6,26,126581,3565,3625,172403,4138,8778,0
21173,3836.202,2547315,958.334,199169,-5,-19.7,88409,1890,1923,119978,1195,5646,0
22097,692.733,259337,0,0,-3,28.6,89810,2423,1033,285287,505,7383,0
9377,6.025,10675,0,0,-5,26.4,82213,3979,29,153627,463,5413,0
12205,337.12,676106,27.146,11990,-4,29,90664,5140,3590,138555,41,8484,0
11676,71.142,18564,3.605,32,-7,22.4,139341,1821,3375,25847,2575,1629,1
19189,2.743,47,0,0,-7,29.8,100710,5681,572,4516,3268,3719,0
22820,7881.811,3218607,1946.618,365934,-6,29.4,45363,9380,3036,170818,829,4919,0
14330,377.096,237406,0,0,-5,25.4,42762,7125,66,288871,3924,8893,0
22128,322.531,130063,8.708,1247,-6,26.4,51434,4598,1854,80396,3231,1227,0
22951,2.083,15,0,0,-3,-19.8,83580,3985,2935,120510,1989,6455,0
7561,11.333,462,13.844,436,-3,-19.8,70625,8849,1498,257170,327,2914,1
3867,144.743,81976,4988.323,649383,-7,18.6,85554,8409,1591,248884,2460,10459,0
3373,9.975,3019,0,0,-8,24.2,54464,557,2301,59676,3852,4459,0
4052,534.962,216260,53.569,10589,-4,27.8,46505,1401,575,163668,597,5430,0
5362,105.04,52451,0,0,-7,29.6,37464,7021,1451,24607,4711,2019,0
8633,8.869,133,0,0,-6,-19.9,35789,7652,699,211161,32,3627,0
1178,24.514,14074,0,0,-3,26.6,87708,7372,1162,152841,3307,396,0
7386,83.267,60007,2534.652,1000730,-6,24.2,96742,4415,962,220128,2425,3679,0
15260,1569.598,667134,9.664,1717,-3,29.4,70324,3702,1320,208053,1235,5720,0
10576,81.679,153996,0,0,-6,29.8,50753,1200,42,51241,5725,3916,0
18559,100.727,110854,0,0,-6,27.8,53917,5636,2043,213227,3996,2883,1
18618,13.454,426,0,0,-7,28.6,135328,1596,1322,144543,2105,3205,0
5406,730.455,817613,0,0,-3,29.8,66971,3783,3499,183397,3391,5402,0
16639,29.394,3209,0,0,-5,18,89159,3372,1014,191762,3928,2191,1
585,3.586,55,0,0,-8,-19.9,89620,3584,3781,204322,1580,9893,0
23338,4.926,34,0,0,-5,20,515,2389,1767,130447,1454,6646,1
9401,9.294,1109,0,0,-7,28.6,77142,1634,1973,211497,635,2645,0
7909,89.902,64503,0,0,-3,-19.7,75779,2209,2323,280140,3870,3160,0
10310,124.556,203391,0,0,-6,28.6,62709,5406,127,138534,108,6645,0
5976,2.185,50,0,0,-6,22,77439,9998,841,175481,1657,2472,0
15600,51.537,41250,15.856,720,-3,2.1,42656,3547,2125,23891,1551,4162,1
22518,253.729,159638,17.854,3419,-3,-19.8,59188,3548,1399,282223,3339,8533,0
12262,2.188,16,0,0,-6,29.6,91508,4218,2108,182148,1772,2465,0
17137,3.42,61,0,0,-5,-19.8,38592,4177,2553,112049,845,6857,0
12711,6999.816,6780740,343.367,114355,-3,-19.8,78284,5039,517,114521,4051,4882,0
5001,2.315,43,0,0,-7,23.8,70291,1052,4109,256089,878,6747,0
2973,2116.262,1519081,235.003,42525,-6,27.2,97750,9540,579,250707,4817,8680,0
17759,766.279,694932,0,0,-6,29.8,76634,3650,943,163495,2300,4786,0
8588,0,0,2.153,25,-3,-19.8,78566,4026,3319,112103,5205,3860,0
10420,836.567,454751,0,0,-4,-19.7,71053,8260,1247,103613,3802,9098,0
6433,295.149,207985,656.768,298827,-6,28.6,80412,4656,645,214801,3964,3916,0
12062,22.106,253,0,0,-7,27.2,6985,499,2037,225928,1788,3176,0
23256,7.111,3826,0,0,-3,26.4,129485,1612,3211,231762,1142,13255,0
10426,1422.095,639252,362.892,77894,-5,-19.9,67703,5842,1174,116686,4066,8857,1
21976,0,0,92.925,12904,-5,24,34821,6634,1258,292221,4811,4703,0
7482,5.588,76,0,0,-7,21.6,82410,5295,3637,151884,4253,2547,0
19499,4.354,53,0,0,-8,12.2,103130,2558,3025,18526,42,1596,0
16288,861.953,242189,5631.909,1326934,-6,-19.9,62132,3062,4850,183854,3246,4672,0
18184,4.341,67,0,0,-3,27,79227,6091,1725,203064,2671,9929,0
7434,6.82,36,0,0,-3,-19.7,62297,3601,1896,149581,1637,2535,1
17820,7.933,1140,0,0,-6,29.8,35660,4346,2709,179300,4019,8049,1
12688,16.771,149,0,0,-7,20,117425,3101,314,170465,2940,9467,0
12655,487.557,131837,50.713,3676,-3,-19.8,82224,6767,3091,256959,970,2362,0
14374,81.046,13393,0,0,-9,-19.9,130491,2808,627,160709,2059,8068,1
3457,127.041,77136,0,0,-4,-19.8,91624,5477,1928,166470,3936,8581,0
17543,10.873,6041,0,0,-7,17,91436,1976,1626,228772,2417,6254,0
309,2.517,44,0,0,-8,14.2,18052,3499,275,195427,497,9548,0
8126,4.391,63,0,0,-3,-19.8,29790,1958,1032,227099,2014,2826,1
13389,3.451,826,57.698,5274,-7,23.6,114702,587,4525,177341,2442,8520,0
19263,337.493,324143,72.559,38260,-7,29,90196,3685,4237,124026,336,3277,0
20628,0,0,2.374,33,-3,-19.9,83623,477,1892,200565,1953,9292,0
2468,13.756,133,0,0,-5,-19.8,16076,5173,1858,166128,3124,11901,0
15061,897.406,448492,0,0,-3,29.8,44051,1988,3075,221785,4256,3117,0
12826,5.408,51,0,0,-7,26.7,72154,1565,1100,242846,2224,6591,0
6043,308.933,143234,0,0,-7,17.4,71847,645,702,184472,3855,2384,1
10280,6.929,145,2.197,620,-4,-19.8,70958,9381,645,242423,1881,9318,1
12988,11.602,8923,0,0,-5,-19.8,105526,1824,2082,84418,2149,4909,0
1306,0,0,818.334,253728,-8,14.4,88465,4286,1598,275494,2349,9904,1
17176,113.377,61979,0,0,-5,29.8,107058,1017,3999,166108,652,4180,0
18920,138.573,28680,0,0,-7,29.4,105353,3909,221,231955,4467,5055,0
8145,9.483,1025,0,0,-4,3.1,3166,8607,508,22536,1943,166,1
20743,0,0,173.279,24117,-7,27.5,79986,2838,3309,276466,326,13904,0
16027,1880.655,1319861,212.999,21369,-6,29.6,149794,222,2338,189424,4836,2550,0
3905,322.291,269700,0,0,-5,26,4271,441,2621,39370,3044,2183,0
14634,18.239,6188,0,0,-3,-19.8,80011,850,927,136511,3317,4516,0
11271,111.611,29798,0,0,-4,19.7,51935,3404,760,206567,3614,1866,0
14612,416.734,361753,156.878,22963,-7,21.6,56062,845,1963,174666,1440,3014,0
15073,19.7,13466,0,0,-3,24.2,92888,7643,2379,170257,3845,6541,0
23678,10.397,32989,0,0,-6,29.8,115897,9634,4857,113129,1191,579,1
14027,169.464,175324,78.21,12058,-5,-19.8,58698,127,3891,255038,3517,8981,0
21808,2.203,18,0,0,-6,-20,39066,8221,2418,221309,1192,2937,0
1186,55.123,21431,0,0,-6,29.7,83381,6932,1050,149477,5056,1621,0
15043,666.15,419736,301.105,58995,-3,-19.8,78612,5387,4276,217565,3088,5030,0
17329,2.847,45,0,0,-3,28.2,72324,170,1950,184221,4501,5792,1
8890,4.209,11,0,0,-6,29.8,79665,5317,337,6239,2459,2611,0
17219,113.13,16238,0,0,-4,29,98928,4593,1473,299509,3884,4005,0
5788,37.729,5400,0,0,-6,28.4,93364,1493,3661,152010,2229,8348,0
18939,551.223,286299,359.246,57631,-6,28.6,56382,3716,3140,110749,4280,1827,1
7505,1578.079,762714,263.709,40291,-5,25,61122,3438,1657,167243,2100,10129,0
12598,942.283,626589,3.151,130,-6,28,53874,1092,1663,147729,1152,1621,0
16469,0,0,3.62,57,-4,27,140736,1436,1634,144218,3107,12977,0
12969,329.201,183201,0,0,-7,12,52374,3444,3143,40292,3923,5103,0
18222,25.396,12159,0,0,-3,-19.9,137462,4592,4653,6658,3417,2098,0
10926,165.401,144648,0,0,-4,27.3,73808,3547,955,181090,5445,4925,0
17711,40.077,22001,0,0,-4,-19.8,84607,4053,949,59505,4062,5470,0
10395,1591.621,1583745,77.594,15238,-7,18.2,106332,3441,3005,131463,5970,6753,1
15084,142.713,76418,0,0,-7,16.2,89735,3570,3645,162452,126,607,0
1288,1586.566,656651,21.601,3720,-6,29.6,42593,8555,2101,102766,4566,991,0
18480,30.322,3027,134.861,4809,-4,29,127086,338,4371,172551,1504,1601,0
10642,67.225,22437,0,0,-6,29.8,63276,2783,4101,173071,2126,5789,0
11199,19.566,3350,0,0,-4,29,35115,3033,2362,196099,1114,4965,0
18065,145.756,108660,0,0,-3,-19.8,43330,6269,1202,123800,725,2518,1
12345,9.921,68,0,0,-3,-19.8,90996,3832,3674,232204,3825,3117,1
2572,36.22,2265,2.433,50,-3,-19.7,7482,2428,3921,261103,2627,2080,1
16910,145.742,139200,0,0,-3,-19.8,12039,3677,2858,160814,3037,7899,1
12396,98.606,121575,22.418,3446,-3,-19.8,58834,1053,587,272005,3058,3518,0
14584,14.783,235,2.34,39,-7,25.2,93843,5890,1974,147654,6606,13044,1
6669,256.067,144112,0,0,-7,29,71096,4483,2871,227650,5174,11707,0
20296,17.694,248,0,0,-3,-19.8,17295,3059,207,156241,165,11597,0
20803,31.055,14376,0,0,-6,27.8,60954,5634,866,207575,414,1785,1
6121,37.156,23042,0,0,-7,26.8,91269,4782,3278,210250,85,1613,1
10808,78.871,25065,0,0,-5,29.8,65899,593,1495,188506,855,12504,0
13452,14.313,7187,23.312,3522,-7,-20,59675,617,4578,236819,2815,503,1
21779,118.909,36047,85.715,16391,-6,29.4,98680,6278,1397,5190,1959,9333,1
5270,2.515,42,2.244,16,-6,29.4,32607,5645,4826,241419,3647,8652,1
15886,122.821,33666,155.037,10672,-7,27.2,78605,4297,3455,139466,1600,4911,0
8984,12.547,10794,0,0,-5,28.2,62234,4674,232,267837,3018,629,0
11219,27.772,7084,0,0,-6,27.4,51373,2991,855,103770,4969,658,0
12700,172.019,152202,182.487,56048,-6,-19.7,41891,3608,2477,233305,4018,4198,0
22994,251.211,139922,43.072,3328,-3,-19.8,72567,210,1654,158800,1786,2704,0
9127,0,0,256.548,49102,-6,21,105146,3209,2791,126056,3202,5942,0
1459,105.508,115189,17.224,877,-3,-19.8,120962,5982,2984,119147,5283,2247,0
16102,248.228,113911,0,0,-4,-19.8,71473,2989,5,184834,1813,5183,0
18865,237.019,48660,0,0,-7,19,139929,1067,1165,159420,444,1865,0
7667,7.16,2854,140.125,37571,-8,25.5,20947,8578,3439,152400,5879,850,1
4565,12.999,123,2.576,45,-3,29.4,84834,4582,4877,29644,3480,2060,1
15725,155.082,222565,0,0,-6,29.6,14243,3552,76,232338,4919,7832,1
23079,45.364,13979,0,0,-3,29.4,60507,6042,178,183134,3326,3339,0
7838,72.38,60506,71.956,27825,-4,-19.8,34843,2680,358,132144,1864,5458,0
9405,543.848,204169,10.21,268,-4,24.4,54330,1960,723,155818,1018,8899,0
20999,0,0,1303.471,125379,-6,2.1,35316,2193,1917,12325,3630,10261,1
6923,43.435,5379,0,0,-4,-19.8,115494,6579,834,40357,3113,680,0
11813,550.942,150642,0,0,-7,26.6,132678,2547,1963,153957,2968,14935,0
8581,1715.753,375823,16.949,992,-4,-19.9,96047,4620,2057,168583,1290,11512,0
10454,0,0,553.239,184804,-6,1.3,41950,3214,199,148522,4234,5423,0
14192,6.493,91,0,0,-6,28.2,54289,4384,685,95812,3284,9096,0
10500,158.316,157462,293.695,135646,-7,23.8,52745,4366,22,112511,3502,4221,0
22604,84.761,39836,0,0,-4,29.6,117735,7624,705,6129,4012,2919,0
20975,27.568,11833,0,0,-4,21.8,55346,5806,1696,167423,4494,1816,0
428,301.771,204384,0,0,-4,2.4,68950,3336,1570,126921,2372,357,0
16754,131.156,28401,0,0,-3,20,98047,3419,1926,75104,2182,4228,0
5736,709.114,373274,0,0,-6,24.8,90935,4050,3130,134252,6379,5846,0
8730,122.839,164180,0,0,-6,25.4,67706,611,863,163622,2838,538,0
22198,295.846,168795,0,0,-4,-19.8,81122,4028,3277,105022,1805,9975,0
18897,2.395,65,0,0,-3,-19.8,138405,2857,1196,40374,1477,4844,1
1876,2.683,21,0,0,-6,27.8,90421,2959,1888,154467,2919,12306,0
18591,165.282,109538,0,0,-6,-19.8,68226,3059,4619,237867,3024,4410,0
7421,8.102,173,0,0,-6,-19.9,143776,8424,1874,120991,2668,4234,0
7706,39.839,16822,0,0,-6,23.2,60360,4297,1334,217539,170,848,1
23114,70.376,6044,0,0,-6,29.6,655,864,4950,155880,3969,8976,1
1365,2.101,13,0,0,-6,19.6,89436,4486,848,118441,2702,177,0
8509,43.614,35475,0,0,-7,26.8,96837,7177,3179,200401,627,5742,0
8156,0,0,8.637,3463,-7,16.8,70879,2585,2751,218182,575,1729,1
14291,57.357,48271,0,0,-5,26.8,44301,5143,2670,236503,1011,2904,0
13619,0,0,130.756,31737,-7,17.2,102611,4971,1975,14679,3211,8178,1
23452,6.12,76,0,0,-4,29.4,50198,9371,2675,215306,3809,2282,1
2990,129.788,29238,0,0,-6,-19.9,32903,442,1839,9036,3720,26,1
17380,34.807,1667,10.182,116,-3,-19.7,90548,2053,1267,175284,5730,9612,1
8484,4.05,108,0,0,-5,-19.9,64067,424,1101,190640,1976,5628,0
3804,252.524,125160,0,0,-7,-19.8,26262,4433,4958,173850,615,2828,1
8051,70.928,32703,0,0,-5,29.8,96943,3757,480,157204,2171,5205,0
11229,12.405,1987,0,0,-5,25,117968,2655,4150,160848,4272,474,1
20145,494.234,368788,2489.785,613832,-3,-19.8,83408,5976,1239,97383,4879,2383,0
5010,1407.972,535892,0,0,-3,28.8,126726,425,319,141322,5020,2200,0
14970,4283.018,3747307,0,0,-7,27.4,105294,3199,1694,211160,2107,9418,0
2993,427.645,274303,861.524,192775,-6,29,55902,1994,1191,121052,1119,1165,0
2127,807.905,1104705,146.205,13145,-4,-19.8,78135,3974,1977,134485,2135,8982,0
1995,76.206,34746,6.669,766,-7,25.2,20429,2151,2047,135122,974,8093,1
6879,794.326,746860,0,0,-7,23.4,105073,6921,317,168997,2316,13888,0
14778,0,0,6.7,48,-8,14.2,75579,1234,1637,216908,1318,5446,1
16850,117.908,17923,13.238,1886,-6,27,63790,3315,3675,227171,4055,9988,0
6353,74.251,47124,0,0,-7,24.2,30025,5918,1893,233078,2538,434,0
8930,2.35,36,0,0,-6,29.4,66172,2941,2416,175205,1183,4403,0
8798,2248.218,517857,95.437,9574,-6,28.8,88699,1283,3208,80397,3067,4791,0
9479,18.135,6912,0,0,-8,24.4,62630,2520,1215,56675,4994,4130,0
20398,151.02,84687,65.941,4962,-5,-19.8,29986,1231,285,257382,5347,9218,0
19416,7.598,115,0,0,-6,-19.9,42920,6664,1917,111658,3527,1629,0
11413,218.663,101927,0,0,-3,-19.8,93469,3040,825,276570,2394,8745,0
19451,7.585,673,0,0,-8,16.2,91400,2776,1566,163470,4567,10746,0
19509,71.113,36700,36.744,4811,-7,27.8,56856,3317,1654,7747,3790,1321,1
9215,48.744,34243,0,0,-3,-19.8,48692,2053,976,176935,4302,4313,0
4195,685.084,370996,0,0,-5,25.2,41504,175,750,214983,4689,3051,0
7637,39.845,9088,0,0,-6,28.4,128696,4361,868,152931,147,3681,0
16337,216.842,139940,0,0,-8,22.6,66851,7941,945,206974,4809,3893,1
22430,2.356,12,0,0,-3,-19.8,69709,4905,1212,257365,2184,5900,0
22821,278.778,120391,203.293,26104,-8,27.2,77084,775,2541,223670,1199,7685,0
18552,5468.614,2854647,29.689,2032,-7,19.2,38461,7172,1951,272773,4333,7723,0
1043,0,0,2.152,72,-6,29,40611,8962,3352,223027,4726,987,0
886,812.038,350905,50.864,5987,-5,13,75912,5395,3339,129451,5685,2134,1
23448,102.701,28069,21.078,246,-5,28.2,96058,146,739,176785,1826,5283,0
14885,4153.216,928208,580.074,86059,-6,18.8,1980,1932,305,244816,1218,8809,1
12074,0,0,2472.88,410914,-6,29.4,116481,7528,4283,21388,2600,9302,1
13866,109.21,46313,0,0,-5,-19.7,144781,4773,1363,7683,2509,3747,0
1788,18.687,6100,0,0,-10,10,70836,3410,3094,232637,1766,10819,0
20382,41.137,14949,0,0,-7,28.4,89016,4059,1466,10477,1444,7202,1
6057,62.594,39689,0,0,-5,-19.8,82741,3664,3673,131564,3691,5520,0
695,11.159,629,0,0,-3,-19.8,75921,2980,2369,144468,1393,7597,0
11273,1369.01,676619,1398.926,211269,-6,28.6,96748,410,961,201048,1829,1216,0
18337,9.392,92,0,0,-7,24.2,68716,202,1096,21109,4551,2672,0
22794,8.346,124,0,0,-7,27.2,82679,6345,234,15827,6300,328,0
10252,143.769,184507,0,0,-6,27.6,61060,3572,1935,225114,6947,9511,0
3704,3.406,38,0,0,-3,29.4,119481,9084,3590,245343,4330,1779,1
7630,12.136,129,0,0,-7,16.2,92153,5411,805,142775,33,369,0
16446,19.881,20880,0,0,-7,23,58892,4452,4674,229084,3731,6013,1
18296,0,0,10.532,2470,-4,1.2,91588,2107,1399,180647,782,8747,0
5028,2.271,943,0,0,-5,-19.8,76827,4603,1255,274963,3976,8238,1
16774,552.765,88205,5.956,926,-5,18,60314,2008,1771,177228,3445,2087,0
774,83.126,116698,0,0,-6,27.8,94857,1420,3203,136387,3480,468,0
16100,16.555,148,8.582,67,-3,29.4,40988,4345,454,199932,4728,6636,1
7919,391.047,184211,85.424,13408,-5,-19.9,96058,1968,1048,203463,214,4195,0
18351,185.701,221806,0,0,-3,23,90344,1782,3196,199071,4933,2741,0
10653,570.134,460780,71.687,21269,-6,29.4,63315,7559,2154,220626,2072,3255,0
5923,3449.081,1874246,40.703,6105,-6,25.2,127279,2749,969,53435,6256,1249,0
3516,47.378,12906,4.384,155,-6,27,104856,3422,1819,174283,187,11644,0
6180,4.997,2395,0,0,-8,12,57284,2839,639,164885,3374,14053,0
1692,222.323,131778,4.079,620,-7,20,112782,1007,1473,21333,1688,2138,1
16513,277.376,203283,0,0,-3,-19.9,57538,2277,1170,237550,4737,7169,0
640,9.983,113,0,0,-4,26,85251,1966,2019,9129,539,4209,0
7955,3.133,37,0,0,-7,21.2,68132,714,258,276102,2204,5726,0
18089,0,0,18.954,837,-7,17.6,24940,4161,1806,246156,2859,6407,1
21844,2.136,36,0,0,-6,-19.8,82974,4481,633,171574,2872,3897,0
18280,28.2,3846,4.748,128,-4,-19.9,23921,4528,582,200586,1334,1926,1
12469,1323.154,707942,0,0,-4,-19.8,91640,2193,1771,141498,375,6534,0
13922,193.756,73197,14.765,268,-7,29.2,91806,2394,1097,37786,1905,1915,1
1577,231.487,152332,0,0,-6,29.6,78691,108,2127,2502,931,2078,0
8618,41.189,12753,0,0,-3,28.6,74394,1177,1154,36091,1668,1601,0
16775,144.847,97180,0,0,-6,28.6,87487,3744,472,142996,2762,8883,0
23106,0,0,18.528,4728,-4,2.6,134972,2537,3112,35582,195,8142,0
14591,237.415,103808,122.837,50938,-9,11.4,93466,2997,1766,160380,2124,3158,0
18828,47.859,7487,0,0,-6,28.4,70340,692,1327,116038,4501,8366,0
19082,386.684,278925,0,0,-3,-19.9,66,8478,3477,149279,1970,1250,1
12792,26.502,20546,21.84,9619,-4,29,60909,3071,192,195896,227,520,0
8739,483.818,221332,3.727,799,-5,-19.8,96541,3940,1657,141917,1882,9455,0
1026,993.539,1001584,205.025,82932,-6,29.2,3708,2055,1563,107498,2312,7964,1
9400,523.088,199649,0,0,-6,29.6,87876,1788,212,145633,3684,1023,0
7164,3.227,24,0,0,-6,28.6,71466,4301,1855,228344,2278,5182,0
4728,107.689,35954,0,0,-4,29,15866,6004,3484,161878,344,1468,1
3074,131.756,51469,100.526,22557,-6,26.2,48917,5544,3552,122048,2977,2789,1
2357,1634.004,916170,18.745,1541,-7,18.6,48558,4758,387,179794,3507,6439,1
10055,32.803,16952,0,0,-4,-19.8,97702,3842,2999,30051,4272,8866,0
17691,224.483,184531,2.246,13,-5,28.8,63891,932,2470,235690,1898,4087,0
21923,49.598,58050,0,0,-7,25.4,5005,1641,171,252321,2889,5214,1
5340,2.692,40,0,0,-3,25.2,97666,9537,3551,150279,4835,2068,0
5226,36.569,48630,6.549,3275,-7,27.7,25831,279,1141,123952,3096,129,0
10850,281.219,45260,80.233,4498,-5,-19.8,82687,5314,1683,155367,3895,3529,1
14179,401.027,251701,4224.867,385324,-6,27,93515,4321,624,222749,4399,2345,0
8716,651.993,430347,23.691,3923,-5,29,99450,3043,2376,166469,4222,7667,0
23226,13899,2620583,23.556,5068,-6,18.4,36791,1688,1287,131624,4956,2686,1
1400,1072.748,208046,78.143,6241,-7,29.7,62231,2036,1880,240254,1857,6379,0
6539,38.163,1063,0,0,-4,-19.8,142628,1283,497,188567,4329,3777,1
1907,3.261,31,2.654,295,-7,29,93573,3750,4857,180497,2525,1381,0
1711,3817.109,2829265,478.54,65260,-6,23,125699,9795,1690,174225,814,4267,0
16168,72.48,35652,0,0,-3,29.2,3093,1281,959,2786,2879,9578,0
9266,43.854,11561,0,0,-7,29.6,82673,602,1634,22379,4161,6238,1
7729,4.724,41,0,0,-6,23.6,30777,4944,1163,213351,3855,3891,0
12978,215.35,51880,1025.13,124494,-3,-19.8,85568,3162,559,193449,4980,8474,0
21059,57.021,7577,407.244,43080,-6,-19.9,93367,4336,927,19290,922,19,1
22577,400.713,211931,0,0,-4,28,59514,756,4468,35308,893,7020,0
7821,92.753,29289,0,0,-4,27,84561,357,1441,132858,4784,9235,0
1098,94.707,36119,0,0,-6,25.4,93924,3849,1197,176859,1890,2959,0
20402,0,0,4.542,45,-7,29.6,79272,2285,1708,133269,1237,4554,0
21553,31.526,7740,0,0,-7,21.8,90667,4282,534,7993,1069,3644,1
12961,1630.165,510745,649.088,157080,-7,23,61337,94,686,161745,943,1446,0
11647,736.434,862750,30.625,4175,-4,-19.8,69446,3847,1003,26982,4919,6324,1
23042,281.439,113258,0,0,-7,22.4,88191,4322,3223,154800,490,8311,0
6937,2.817,82,0,0,-5,29,119590,4512,2160,171352,2141,3120,0
13865,47.797,22773,0,0,-5,-19.8,67204,9772,101,195808,670,7202,0
18273,135.456,63710,0,0,-4,-19.8,74370,5196,1741,152115,4442,2831,0
11802,36.479,46287,0,0,-5,-19.9,36198,1481,609,235849,1309,13452,0
21639,4.339,38,0,0,-3,-19.8,144139,969,4805,141242,4060,4762,1
2690,111.1,53276,0,0,-6,28.6,97016,5837,2379,148333,2959,7025,0
14390,650.69,229410,52.276,1657,-7,28,3786,4931,1363,140876,2501,1671,1
16846,12.037,211,0,0,-4,29,88682,5490,46,20555,4390,484,0
14233,777.292,784667,0,0,-7,26.6,24108,1501,1316,76442,4606,11111,0
3886,15.349,161,0,0,-7,28.2,56732,3730,4543,136248,2351,8366,0
14438,2.478,165,0,0,-7,26.8,123303,3843,524,122755,4290,3015,0
4217,41.99,7448,0,0,-6,29.8,75637,3546,2288,183763,6275,4279,0
11033,2.226,35,0,0,-7,-19.9,80323,3166,2468,242025,2213,2299,0
9557,0,0,2.281,47,-4,1.9,6783,4318,798,192159,1616,3982,0
11614,8.982,39,0,0,-3,-19.8,94002,5065,840,132804,1311,10015,1
17335,10.661,124,0,0,-3,29.8,78780,279,3199,254502,1312,8540,0
9124,118.334,34940,282.404,61491,-6,29.4,89157,6133,1977,155840,2590,3750,0
12000,55.814,28612,0,0,-4,16.7,110398,4030,3498,156602,1746,7323,0
1721,248.066,234363,0,0,-6,27.2,57331,5221,1926,258130,3519,2586,1
21021,2.295,17,0,0,-6,27.8,31585,3947,2072,165530,4130,1858,0
14068,287.427,197908,26.395,11076,-4,-19.8,43530,8971,3730,220507,1253,7929,0
9523,2.388,37,0,0,-6,27,104826,4398,1017,193842,4997,811,0
19721,772.647,409636,10.244,965,-3,-19.8,80043,5225,2661,169180,3784,8367,1
363,558.044,235896,12.006,3361,-6,10.2,91573,5909,2124,186201,2533,5421,0
19206,971.559,644157,24.545,5402,-7,21.7,98518,905,1978,276925,120,9977,0
22721,4.435,124,0,0,-8,14.2,46532,3181,2263,110910,4464,1596,0
2954,0,0,37.374,13296,-7,29.8,58275,7011,1472,104704,6162,3208,0
5331,4.242,38,0,0,-6,29,58032,1713,819,116068,4961,270,0
12915,131.02,83566,0,0,-7,29.2,37525,2626,1810,291510,1178,2798,0
17009,65.036,23100,2.274,34,-6,25.2,75883,2717,1570,249348,4620,914,0
23317,150.935,69130,11.992,2100,-3,-19.8,103186,4958,1405,171020,67,2272,0
15461,120.1,112808,0,0,-4,29.6,3727,2109,1329,141501,2813,13269,1
23275,18.31,6924,0,0,-3,2.5,96176,1125,1929,209888,127,7807,0
4751,56.203,25352,0,0,-5,-19.8,71515,8635,2821,145697,3626,1757,0
7737,5.705,27,0,0,-6,29.8,85364,4699,1888,136445,634,5991,0
2528,4.347,59,2.618,38,-7,28.4,28060,7437,1725,1634,1617,4481,1
22742,92.003,61970,0,0,-6,27.8,92782,3258,368,106184,2147,3946,0
6374,26.751,21006,0,0,-6,29.8,48338,3003,405,105249,2441,6536,0
2592,5.395,96,0,0,-4,2.6,92608,3980,4798,179159,4042,9746,0
9214,7.611,4180,0,0,-3,-19.8,93141,182,3594,106145,1843,2001,0
